tourney,id,winner_name,wins
Paris Masters 2012,207,Marat Safin,5
Paris Masters 2012,207,Juan Carlos Ferrero,4
Paris Masters 2012,207,Albert Portas,1
Paris Masters 2012,207,Andrei Pavel,1
Paris Masters 2012,207,Tommy Haas,1
Paris Masters 2012,207,Sebastien Grosjean,1
Paris Masters 2012,207,Lleyton Hewitt,2
Paris Masters 2012,207,Roger Federer,21
Paris Masters 2012,207,Guillermo Canas,1
Paris Masters 2012,207,Felix Mantilla,1
Paris Masters 2012,207,Guillermo Coria,2
Paris Masters 2012,207,Andy Roddick,5
Paris Masters 2012,207,Tim Henman,1
Paris Masters 2012,207,Rafael Nadal,21
Paris Masters 2012,207,Tomas Berdych,1
Paris Masters 2012,207,Tommy Robredo,1
Paris Masters 2012,207,Nikolay Davydenko,3
Paris Masters 2012,207,Novak Djokovic,13
Paris Masters 2012,207,David Nalbandian,2
Paris Masters 2012,207,Andy Murray,8
Paris Masters 2012,207,Jo-Wilfried Tsonga,1
Paris Masters 2012,207,Ivan Ljubicic,1
Paris Masters 2012,207,Robin Soderling,1
Paris Masters 2012,207,David Ferrer,1
Paris Masters 2012,207,Stan Wawrinka,0
Paris Masters 2012,207,Marin Cilic,0
Paris Masters 2012,207,Alexander Zverev,0
Paris Masters 2012,207,Grigor Dimitrov,0
Paris Masters 2012,207,Jack Sock,0
Paris Masters 2012,207,Juan Martin del Potro,0
Paris Masters 2012,207,John Isner,0
Paris Masters 2012,207,Karen Khachanov,0
Paris Masters 2012,207,Dominic Thiem,0
Paris Masters 2012,207,Fabio Fognini,0
Paris Masters 2012,207,Daniil Medvedev,0
Paris Masters 2012,207,Hubert Hurkacz,0
Indian Wells Masters 2013,208,Stefan Edberg,4
Indian Wells Masters 2013,208,Andre Agassi,17
Indian Wells Masters 2013,208,Andrei Chesnokov,2
Indian Wells Masters 2013,208,Juan Aguilera,1
Indian Wells Masters 2013,208,Thomas Muster,8
Indian Wells Masters 2013,208,Michael Chang,7
Indian Wells Masters 2013,208,Boris Becker,5
Indian Wells Masters 2013,208,Jim Courier,5
Indian Wells Masters 2013,208,Sergi Bruguera,2
Indian Wells Masters 2013,208,Karel Novacek,1
Indian Wells Masters 2013,208,Emilio Sanchez,1
Indian Wells Masters 2013,208,Guy Forget,2
Indian Wells Masters 2013,208,Pete Sampras,11
Indian Wells Masters 2013,208,Goran Ivanisevic,2
Indian Wells Masters 2013,208,Michael Stich,2
Indian Wells Masters 2013,208,Mikael Pernfors,1
Indian Wells Masters 2013,208,Andrei Medvedev,4
Indian Wells Masters 2013,208,Roberto Carretero,1
Indian Wells Masters 2013,208,Wayne Ferreira,2
Indian Wells Masters 2013,208,Thomas Enqvist,3
Indian Wells Masters 2013,208,Marcelo Rios,5
Indian Wells Masters 2013,208,Alex Corretja,2
Indian Wells Masters 2013,208,Chris Woodruff,1
Indian Wells Masters 2013,208,Petr Korda,1
Indian Wells Masters 2013,208,Carlos Moya,3
Indian Wells Masters 2013,208,Albert Costa,1
Indian Wells Masters 2013,208,Patrick Rafter,2
Indian Wells Masters 2013,208,Richard Krajicek,2
Indian Wells Masters 2013,208,Greg Rusedski,1
Indian Wells Masters 2013,208,Mark Philippoussis,1
Indian Wells Masters 2013,208,Gustavo Kuerten,5
Indian Wells Masters 2013,208,Thomas Johansson,1
Indian Wells Masters 2013,208,Cedric Pioline,1
Indian Wells Masters 2013,208,Magnus Norman,1
Indian Wells Masters 2013,208,Marat Safin,5
Indian Wells Masters 2013,208,Juan Carlos Ferrero,4
Indian Wells Masters 2013,208,Albert Portas,1
Indian Wells Masters 2013,208,Andrei Pavel,1
Indian Wells Masters 2013,208,Tommy Haas,1
Indian Wells Masters 2013,208,Sebastien Grosjean,1
Indian Wells Masters 2013,208,Lleyton Hewitt,2
Indian Wells Masters 2013,208,Roger Federer,21
Indian Wells Masters 2013,208,Guillermo Canas,1
Indian Wells Masters 2013,208,Felix Mantilla,1
Indian Wells Masters 2013,208,Guillermo Coria,2
Indian Wells Masters 2013,208,Andy Roddick,5
Indian Wells Masters 2013,208,Tim Henman,1
Indian Wells Masters 2013,208,Rafael Nadal,22
Indian Wells Masters 2013,208,Tomas Berdych,1
Indian Wells Masters 2013,208,Tommy Robredo,1
Indian Wells Masters 2013,208,Nikolay Davydenko,3
Indian Wells Masters 2013,208,Novak Djokovic,13
Indian Wells Masters 2013,208,David Nalbandian,2
Indian Wells Masters 2013,208,Andy Murray,8
Indian Wells Masters 2013,208,Jo-Wilfried Tsonga,1
Indian Wells Masters 2013,208,Ivan Ljubicic,1
Indian Wells Masters 2013,208,Robin Soderling,1
Indian Wells Masters 2013,208,David Ferrer,1
Indian Wells Masters 2013,208,Stan Wawrinka,0
Indian Wells Masters 2013,208,Marin Cilic,0
Indian Wells Masters 2013,208,Alexander Zverev,0
Indian Wells Masters 2013,208,Grigor Dimitrov,0
Indian Wells Masters 2013,208,Jack Sock,0
Indian Wells Masters 2013,208,Juan Martin del Potro,0
Indian Wells Masters 2013,208,John Isner,0
Indian Wells Masters 2013,208,Karen Khachanov,0
Indian Wells Masters 2013,208,Dominic Thiem,0
Indian Wells Masters 2013,208,Fabio Fognini,0
Indian Wells Masters 2013,208,Daniil Medvedev,0
Indian Wells Masters 2013,208,Hubert Hurkacz,0
Miami Masters 2013,209,Stefan Edberg,4
Miami Masters 2013,209,Andre Agassi,17
Miami Masters 2013,209,Andrei Chesnokov,2
Miami Masters 2013,209,Juan Aguilera,1
Miami Masters 2013,209,Thomas Muster,8
Miami Masters 2013,209,Michael Chang,7
Miami Masters 2013,209,Boris Becker,5
Miami Masters 2013,209,Jim Courier,5
Miami Masters 2013,209,Sergi Bruguera,2
Miami Masters 2013,209,Karel Novacek,1
Miami Masters 2013,209,Emilio Sanchez,1
Miami Masters 2013,209,Guy Forget,2
Miami Masters 2013,209,Pete Sampras,11
Miami Masters 2013,209,Goran Ivanisevic,2
Miami Masters 2013,209,Michael Stich,2
Miami Masters 2013,209,Mikael Pernfors,1
Miami Masters 2013,209,Andrei Medvedev,4
Miami Masters 2013,209,Roberto Carretero,1
Miami Masters 2013,209,Wayne Ferreira,2
Miami Masters 2013,209,Thomas Enqvist,3
Miami Masters 2013,209,Marcelo Rios,5
Miami Masters 2013,209,Alex Corretja,2
Miami Masters 2013,209,Chris Woodruff,1
Miami Masters 2013,209,Petr Korda,1
Miami Masters 2013,209,Carlos Moya,3
Miami Masters 2013,209,Albert Costa,1
Miami Masters 2013,209,Patrick Rafter,2
Miami Masters 2013,209,Richard Krajicek,2
Miami Masters 2013,209,Greg Rusedski,1
Miami Masters 2013,209,Mark Philippoussis,1
Miami Masters 2013,209,Gustavo Kuerten,5
Miami Masters 2013,209,Thomas Johansson,1
Miami Masters 2013,209,Cedric Pioline,1
Miami Masters 2013,209,Magnus Norman,1
Miami Masters 2013,209,Marat Safin,5
Miami Masters 2013,209,Juan Carlos Ferrero,4
Miami Masters 2013,209,Albert Portas,1
Miami Masters 2013,209,Andrei Pavel,1
Miami Masters 2013,209,Tommy Haas,1
Miami Masters 2013,209,Sebastien Grosjean,1
Miami Masters 2013,209,Lleyton Hewitt,2
Miami Masters 2013,209,Roger Federer,21
Miami Masters 2013,209,Guillermo Canas,1
Miami Masters 2013,209,Felix Mantilla,1
Miami Masters 2013,209,Guillermo Coria,2
Miami Masters 2013,209,Andy Roddick,5
Miami Masters 2013,209,Tim Henman,1
Miami Masters 2013,209,Rafael Nadal,22
Miami Masters 2013,209,Tomas Berdych,1
Miami Masters 2013,209,Tommy Robredo,1
Miami Masters 2013,209,Nikolay Davydenko,3
Miami Masters 2013,209,Novak Djokovic,13
Miami Masters 2013,209,David Nalbandian,2
Miami Masters 2013,209,Andy Murray,9
Miami Masters 2013,209,Jo-Wilfried Tsonga,1
Miami Masters 2013,209,Ivan Ljubicic,1
Miami Masters 2013,209,Robin Soderling,1
Miami Masters 2013,209,David Ferrer,1
Miami Masters 2013,209,Stan Wawrinka,0
Miami Masters 2013,209,Marin Cilic,0
Miami Masters 2013,209,Alexander Zverev,0
Miami Masters 2013,209,Grigor Dimitrov,0
Miami Masters 2013,209,Jack Sock,0
Miami Masters 2013,209,Juan Martin del Potro,0
Miami Masters 2013,209,John Isner,0
Miami Masters 2013,209,Karen Khachanov,0
Miami Masters 2013,209,Dominic Thiem,0
Miami Masters 2013,209,Fabio Fognini,0
Miami Masters 2013,209,Daniil Medvedev,0
Miami Masters 2013,209,Hubert Hurkacz,0
Monte Carlo Masters 2013,210,Stefan Edberg,4
Monte Carlo Masters 2013,210,Andre Agassi,17
Monte Carlo Masters 2013,210,Andrei Chesnokov,2
Monte Carlo Masters 2013,210,Juan Aguilera,1
Monte Carlo Masters 2013,210,Thomas Muster,8
Monte Carlo Masters 2013,210,Michael Chang,7
Monte Carlo Masters 2013,210,Boris Becker,5
Monte Carlo Masters 2013,210,Jim Courier,5
Monte Carlo Masters 2013,210,Sergi Bruguera,2
Monte Carlo Masters 2013,210,Karel Novacek,1
Monte Carlo Masters 2013,210,Emilio Sanchez,1
Monte Carlo Masters 2013,210,Guy Forget,2
Monte Carlo Masters 2013,210,Pete Sampras,11
Monte Carlo Masters 2013,210,Goran Ivanisevic,2
Monte Carlo Masters 2013,210,Michael Stich,2
Monte Carlo Masters 2013,210,Mikael Pernfors,1
Monte Carlo Masters 2013,210,Andrei Medvedev,4
Monte Carlo Masters 2013,210,Roberto Carretero,1
Monte Carlo Masters 2013,210,Wayne Ferreira,2
Monte Carlo Masters 2013,210,Thomas Enqvist,3
Monte Carlo Masters 2013,210,Marcelo Rios,5
Monte Carlo Masters 2013,210,Alex Corretja,2
Monte Carlo Masters 2013,210,Chris Woodruff,1
Monte Carlo Masters 2013,210,Petr Korda,1
Monte Carlo Masters 2013,210,Carlos Moya,3
Monte Carlo Masters 2013,210,Albert Costa,1
Monte Carlo Masters 2013,210,Patrick Rafter,2
Monte Carlo Masters 2013,210,Richard Krajicek,2
Monte Carlo Masters 2013,210,Greg Rusedski,1
Monte Carlo Masters 2013,210,Mark Philippoussis,1
Monte Carlo Masters 2013,210,Gustavo Kuerten,5
Monte Carlo Masters 2013,210,Thomas Johansson,1
Monte Carlo Masters 2013,210,Cedric Pioline,1
Monte Carlo Masters 2013,210,Magnus Norman,1
Monte Carlo Masters 2013,210,Marat Safin,5
Monte Carlo Masters 2013,210,Juan Carlos Ferrero,4
Monte Carlo Masters 2013,210,Albert Portas,1
Monte Carlo Masters 2013,210,Andrei Pavel,1
Monte Carlo Masters 2013,210,Tommy Haas,1
Monte Carlo Masters 2013,210,Sebastien Grosjean,1
Monte Carlo Masters 2013,210,Lleyton Hewitt,2
Monte Carlo Masters 2013,210,Roger Federer,21
Monte Carlo Masters 2013,210,Guillermo Canas,1
Monte Carlo Masters 2013,210,Felix Mantilla,1
Monte Carlo Masters 2013,210,Guillermo Coria,2
Monte Carlo Masters 2013,210,Andy Roddick,5
Monte Carlo Masters 2013,210,Tim Henman,1
Monte Carlo Masters 2013,210,Rafael Nadal,22
Monte Carlo Masters 2013,210,Tomas Berdych,1
Monte Carlo Masters 2013,210,Tommy Robredo,1
Monte Carlo Masters 2013,210,Nikolay Davydenko,3
Monte Carlo Masters 2013,210,Novak Djokovic,14
Monte Carlo Masters 2013,210,David Nalbandian,2
Monte Carlo Masters 2013,210,Andy Murray,9
Monte Carlo Masters 2013,210,Jo-Wilfried Tsonga,1
Monte Carlo Masters 2013,210,Ivan Ljubicic,1
Monte Carlo Masters 2013,210,Robin Soderling,1
Monte Carlo Masters 2013,210,David Ferrer,1
Monte Carlo Masters 2013,210,Stan Wawrinka,0
Monte Carlo Masters 2013,210,Marin Cilic,0
Monte Carlo Masters 2013,210,Alexander Zverev,0
Monte Carlo Masters 2013,210,Grigor Dimitrov,0
Monte Carlo Masters 2013,210,Jack Sock,0
Monte Carlo Masters 2013,210,Juan Martin del Potro,0
Monte Carlo Masters 2013,210,John Isner,0
Monte Carlo Masters 2013,210,Karen Khachanov,0
Monte Carlo Masters 2013,210,Dominic Thiem,0
Monte Carlo Masters 2013,210,Fabio Fognini,0
Monte Carlo Masters 2013,210,Daniil Medvedev,0
Monte Carlo Masters 2013,210,Hubert Hurkacz,0
Madrid Masters 2013,211,Stefan Edberg,4
Madrid Masters 2013,211,Andre Agassi,17
Madrid Masters 2013,211,Andrei Chesnokov,2
Madrid Masters 2013,211,Juan Aguilera,1
Madrid Masters 2013,211,Thomas Muster,8
Madrid Masters 2013,211,Michael Chang,7
Madrid Masters 2013,211,Boris Becker,5
Madrid Masters 2013,211,Jim Courier,5
Madrid Masters 2013,211,Sergi Bruguera,2
Madrid Masters 2013,211,Karel Novacek,1
Madrid Masters 2013,211,Emilio Sanchez,1
Madrid Masters 2013,211,Guy Forget,2
Madrid Masters 2013,211,Pete Sampras,11
Madrid Masters 2013,211,Goran Ivanisevic,2
Madrid Masters 2013,211,Michael Stich,2
Madrid Masters 2013,211,Mikael Pernfors,1
Madrid Masters 2013,211,Andrei Medvedev,4
Madrid Masters 2013,211,Roberto Carretero,1
Madrid Masters 2013,211,Wayne Ferreira,2
Madrid Masters 2013,211,Thomas Enqvist,3
Madrid Masters 2013,211,Marcelo Rios,5
Madrid Masters 2013,211,Alex Corretja,2
Madrid Masters 2013,211,Chris Woodruff,1
Madrid Masters 2013,211,Petr Korda,1
Madrid Masters 2013,211,Carlos Moya,3
Madrid Masters 2013,211,Albert Costa,1
Madrid Masters 2013,211,Patrick Rafter,2
Madrid Masters 2013,211,Richard Krajicek,2
Madrid Masters 2013,211,Greg Rusedski,1
Madrid Masters 2013,211,Mark Philippoussis,1
Madrid Masters 2013,211,Gustavo Kuerten,5
Madrid Masters 2013,211,Thomas Johansson,1
Madrid Masters 2013,211,Cedric Pioline,1
Madrid Masters 2013,211,Magnus Norman,1
Madrid Masters 2013,211,Marat Safin,5
Madrid Masters 2013,211,Juan Carlos Ferrero,4
Madrid Masters 2013,211,Albert Portas,1
Madrid Masters 2013,211,Andrei Pavel,1
Madrid Masters 2013,211,Tommy Haas,1
Madrid Masters 2013,211,Sebastien Grosjean,1
Madrid Masters 2013,211,Lleyton Hewitt,2
Madrid Masters 2013,211,Roger Federer,21
Madrid Masters 2013,211,Guillermo Canas,1
Madrid Masters 2013,211,Felix Mantilla,1
Madrid Masters 2013,211,Guillermo Coria,2
Madrid Masters 2013,211,Andy Roddick,5
Madrid Masters 2013,211,Tim Henman,1
Madrid Masters 2013,211,Rafael Nadal,23
Madrid Masters 2013,211,Tomas Berdych,1
Madrid Masters 2013,211,Tommy Robredo,1
Madrid Masters 2013,211,Nikolay Davydenko,3
Madrid Masters 2013,211,Novak Djokovic,14
Madrid Masters 2013,211,David Nalbandian,2
Madrid Masters 2013,211,Andy Murray,9
Madrid Masters 2013,211,Jo-Wilfried Tsonga,1
Madrid Masters 2013,211,Ivan Ljubicic,1
Madrid Masters 2013,211,Robin Soderling,1
Madrid Masters 2013,211,David Ferrer,1
Madrid Masters 2013,211,Stan Wawrinka,0
Madrid Masters 2013,211,Marin Cilic,0
Madrid Masters 2013,211,Alexander Zverev,0
Madrid Masters 2013,211,Grigor Dimitrov,0
Madrid Masters 2013,211,Jack Sock,0
Madrid Masters 2013,211,Juan Martin del Potro,0
Madrid Masters 2013,211,John Isner,0
Madrid Masters 2013,211,Karen Khachanov,0
Madrid Masters 2013,211,Dominic Thiem,0
Madrid Masters 2013,211,Fabio Fognini,0
Madrid Masters 2013,211,Daniil Medvedev,0
Madrid Masters 2013,211,Hubert Hurkacz,0
Rome Masters 2013,212,Stefan Edberg,4
Rome Masters 2013,212,Andre Agassi,17
Rome Masters 2013,212,Andrei Chesnokov,2
Rome Masters 2013,212,Juan Aguilera,1
Rome Masters 2013,212,Thomas Muster,8
Rome Masters 2013,212,Michael Chang,7
Rome Masters 2013,212,Boris Becker,5
Rome Masters 2013,212,Jim Courier,5
Rome Masters 2013,212,Sergi Bruguera,2
Rome Masters 2013,212,Karel Novacek,1
Rome Masters 2013,212,Emilio Sanchez,1
Rome Masters 2013,212,Guy Forget,2
Rome Masters 2013,212,Pete Sampras,11
Rome Masters 2013,212,Goran Ivanisevic,2
Rome Masters 2013,212,Michael Stich,2
Rome Masters 2013,212,Mikael Pernfors,1
Rome Masters 2013,212,Andrei Medvedev,4
Rome Masters 2013,212,Roberto Carretero,1
Rome Masters 2013,212,Wayne Ferreira,2
Rome Masters 2013,212,Thomas Enqvist,3
Rome Masters 2013,212,Marcelo Rios,5
Rome Masters 2013,212,Alex Corretja,2
Rome Masters 2013,212,Chris Woodruff,1
Rome Masters 2013,212,Petr Korda,1
Rome Masters 2013,212,Carlos Moya,3
Rome Masters 2013,212,Albert Costa,1
Rome Masters 2013,212,Patrick Rafter,2
Rome Masters 2013,212,Richard Krajicek,2
Rome Masters 2013,212,Greg Rusedski,1
Rome Masters 2013,212,Mark Philippoussis,1
Rome Masters 2013,212,Gustavo Kuerten,5
Rome Masters 2013,212,Thomas Johansson,1
Rome Masters 2013,212,Cedric Pioline,1
Rome Masters 2013,212,Magnus Norman,1
Rome Masters 2013,212,Marat Safin,5
Rome Masters 2013,212,Juan Carlos Ferrero,4
Rome Masters 2013,212,Albert Portas,1
Rome Masters 2013,212,Andrei Pavel,1
Rome Masters 2013,212,Tommy Haas,1
Rome Masters 2013,212,Sebastien Grosjean,1
Rome Masters 2013,212,Lleyton Hewitt,2
Rome Masters 2013,212,Roger Federer,21
Rome Masters 2013,212,Guillermo Canas,1
Rome Masters 2013,212,Felix Mantilla,1
Rome Masters 2013,212,Guillermo Coria,2
Rome Masters 2013,212,Andy Roddick,5
Rome Masters 2013,212,Tim Henman,1
Rome Masters 2013,212,Rafael Nadal,24
Rome Masters 2013,212,Tomas Berdych,1
Rome Masters 2013,212,Tommy Robredo,1
Rome Masters 2013,212,Nikolay Davydenko,3
Rome Masters 2013,212,Novak Djokovic,14
Rome Masters 2013,212,David Nalbandian,2
Rome Masters 2013,212,Andy Murray,9
Rome Masters 2013,212,Jo-Wilfried Tsonga,1
Rome Masters 2013,212,Ivan Ljubicic,1
Rome Masters 2013,212,Robin Soderling,1
Rome Masters 2013,212,David Ferrer,1
Rome Masters 2013,212,Stan Wawrinka,0
Rome Masters 2013,212,Marin Cilic,0
Rome Masters 2013,212,Alexander Zverev,0
Rome Masters 2013,212,Grigor Dimitrov,0
Rome Masters 2013,212,Jack Sock,0
Rome Masters 2013,212,Juan Martin del Potro,0
Rome Masters 2013,212,John Isner,0
Rome Masters 2013,212,Karen Khachanov,0
Rome Masters 2013,212,Dominic Thiem,0
Rome Masters 2013,212,Fabio Fognini,0
Rome Masters 2013,212,Daniil Medvedev,0
Rome Masters 2013,212,Hubert Hurkacz,0
Canada Masters 2013,213,Stefan Edberg,4
Canada Masters 2013,213,Andre Agassi,17
Canada Masters 2013,213,Andrei Chesnokov,2
Canada Masters 2013,213,Juan Aguilera,1
Canada Masters 2013,213,Thomas Muster,8
Canada Masters 2013,213,Michael Chang,7
Canada Masters 2013,213,Boris Becker,5
Canada Masters 2013,213,Jim Courier,5
Canada Masters 2013,213,Sergi Bruguera,2
Canada Masters 2013,213,Karel Novacek,1
Canada Masters 2013,213,Emilio Sanchez,1
Canada Masters 2013,213,Guy Forget,2
Canada Masters 2013,213,Pete Sampras,11
Canada Masters 2013,213,Goran Ivanisevic,2
Canada Masters 2013,213,Michael Stich,2
Canada Masters 2013,213,Mikael Pernfors,1
Canada Masters 2013,213,Andrei Medvedev,4
Canada Masters 2013,213,Roberto Carretero,1
Canada Masters 2013,213,Wayne Ferreira,2
Canada Masters 2013,213,Thomas Enqvist,3
Canada Masters 2013,213,Marcelo Rios,5
Canada Masters 2013,213,Alex Corretja,2
Canada Masters 2013,213,Chris Woodruff,1
Canada Masters 2013,213,Petr Korda,1
Canada Masters 2013,213,Carlos Moya,3
Canada Masters 2013,213,Albert Costa,1
Canada Masters 2013,213,Patrick Rafter,2
Canada Masters 2013,213,Richard Krajicek,2
Canada Masters 2013,213,Greg Rusedski,1
Canada Masters 2013,213,Mark Philippoussis,1
Canada Masters 2013,213,Gustavo Kuerten,5
Canada Masters 2013,213,Thomas Johansson,1
Canada Masters 2013,213,Cedric Pioline,1
Canada Masters 2013,213,Magnus Norman,1
Canada Masters 2013,213,Marat Safin,5
Canada Masters 2013,213,Juan Carlos Ferrero,4
Canada Masters 2013,213,Albert Portas,1
Canada Masters 2013,213,Andrei Pavel,1
Canada Masters 2013,213,Tommy Haas,1
Canada Masters 2013,213,Sebastien Grosjean,1
Canada Masters 2013,213,Lleyton Hewitt,2
Canada Masters 2013,213,Roger Federer,21
Canada Masters 2013,213,Guillermo Canas,1
Canada Masters 2013,213,Felix Mantilla,1
Canada Masters 2013,213,Guillermo Coria,2
Canada Masters 2013,213,Andy Roddick,5
Canada Masters 2013,213,Tim Henman,1
Canada Masters 2013,213,Rafael Nadal,25
Canada Masters 2013,213,Tomas Berdych,1
Canada Masters 2013,213,Tommy Robredo,1
Canada Masters 2013,213,Nikolay Davydenko,3
Canada Masters 2013,213,Novak Djokovic,14
Canada Masters 2013,213,David Nalbandian,2
Canada Masters 2013,213,Andy Murray,9
Canada Masters 2013,213,Jo-Wilfried Tsonga,1
Canada Masters 2013,213,Ivan Ljubicic,1
Canada Masters 2013,213,Robin Soderling,1
Canada Masters 2013,213,David Ferrer,1
Canada Masters 2013,213,Stan Wawrinka,0
Canada Masters 2013,213,Marin Cilic,0
Canada Masters 2013,213,Alexander Zverev,0
Canada Masters 2013,213,Grigor Dimitrov,0
Canada Masters 2013,213,Jack Sock,0
Canada Masters 2013,213,Juan Martin del Potro,0
Canada Masters 2013,213,John Isner,0
Canada Masters 2013,213,Karen Khachanov,0
Canada Masters 2013,213,Dominic Thiem,0
Canada Masters 2013,213,Fabio Fognini,0
Canada Masters 2013,213,Daniil Medvedev,0
Canada Masters 2013,213,Hubert Hurkacz,0
Cincinnati Masters 2013,214,Stefan Edberg,4
Cincinnati Masters 2013,214,Andre Agassi,17
Cincinnati Masters 2013,214,Andrei Chesnokov,2
Cincinnati Masters 2013,214,Juan Aguilera,1
Cincinnati Masters 2013,214,Thomas Muster,8
Cincinnati Masters 2013,214,Michael Chang,7
Cincinnati Masters 2013,214,Boris Becker,5
Cincinnati Masters 2013,214,Jim Courier,5
Cincinnati Masters 2013,214,Sergi Bruguera,2
Cincinnati Masters 2013,214,Karel Novacek,1
Cincinnati Masters 2013,214,Emilio Sanchez,1
Cincinnati Masters 2013,214,Guy Forget,2
Cincinnati Masters 2013,214,Pete Sampras,11
Cincinnati Masters 2013,214,Goran Ivanisevic,2
Cincinnati Masters 2013,214,Michael Stich,2
Cincinnati Masters 2013,214,Mikael Pernfors,1
Cincinnati Masters 2013,214,Andrei Medvedev,4
Cincinnati Masters 2013,214,Roberto Carretero,1
Cincinnati Masters 2013,214,Wayne Ferreira,2
Cincinnati Masters 2013,214,Thomas Enqvist,3
Cincinnati Masters 2013,214,Marcelo Rios,5
Cincinnati Masters 2013,214,Alex Corretja,2
Cincinnati Masters 2013,214,Chris Woodruff,1
Cincinnati Masters 2013,214,Petr Korda,1
Cincinnati Masters 2013,214,Carlos Moya,3
Cincinnati Masters 2013,214,Albert Costa,1
Cincinnati Masters 2013,214,Patrick Rafter,2
Cincinnati Masters 2013,214,Richard Krajicek,2
Cincinnati Masters 2013,214,Greg Rusedski,1
Cincinnati Masters 2013,214,Mark Philippoussis,1
Cincinnati Masters 2013,214,Gustavo Kuerten,5
Cincinnati Masters 2013,214,Thomas Johansson,1
Cincinnati Masters 2013,214,Cedric Pioline,1
Cincinnati Masters 2013,214,Magnus Norman,1
Cincinnati Masters 2013,214,Marat Safin,5
Cincinnati Masters 2013,214,Juan Carlos Ferrero,4
Cincinnati Masters 2013,214,Albert Portas,1
Cincinnati Masters 2013,214,Andrei Pavel,1
Cincinnati Masters 2013,214,Tommy Haas,1
Cincinnati Masters 2013,214,Sebastien Grosjean,1
Cincinnati Masters 2013,214,Lleyton Hewitt,2
Cincinnati Masters 2013,214,Roger Federer,21
Cincinnati Masters 2013,214,Guillermo Canas,1
Cincinnati Masters 2013,214,Felix Mantilla,1
Cincinnati Masters 2013,214,Guillermo Coria,2
Cincinnati Masters 2013,214,Andy Roddick,5
Cincinnati Masters 2013,214,Tim Henman,1
Cincinnati Masters 2013,214,Rafael Nadal,26
Cincinnati Masters 2013,214,Tomas Berdych,1
Cincinnati Masters 2013,214,Tommy Robredo,1
Cincinnati Masters 2013,214,Nikolay Davydenko,3
Cincinnati Masters 2013,214,Novak Djokovic,14
Cincinnati Masters 2013,214,David Nalbandian,2
Cincinnati Masters 2013,214,Andy Murray,9
Cincinnati Masters 2013,214,Jo-Wilfried Tsonga,1
Cincinnati Masters 2013,214,Ivan Ljubicic,1
Cincinnati Masters 2013,214,Robin Soderling,1
Cincinnati Masters 2013,214,David Ferrer,1
Cincinnati Masters 2013,214,Stan Wawrinka,0
Cincinnati Masters 2013,214,Marin Cilic,0
Cincinnati Masters 2013,214,Alexander Zverev,0
Cincinnati Masters 2013,214,Grigor Dimitrov,0
Cincinnati Masters 2013,214,Jack Sock,0
Cincinnati Masters 2013,214,Juan Martin del Potro,0
Cincinnati Masters 2013,214,John Isner,0
Cincinnati Masters 2013,214,Karen Khachanov,0
Cincinnati Masters 2013,214,Dominic Thiem,0
Cincinnati Masters 2013,214,Fabio Fognini,0
Cincinnati Masters 2013,214,Daniil Medvedev,0
Cincinnati Masters 2013,214,Hubert Hurkacz,0
Shanghai Masters 2013,215,Stefan Edberg,4
Shanghai Masters 2013,215,Andre Agassi,17
Shanghai Masters 2013,215,Andrei Chesnokov,2
Shanghai Masters 2013,215,Juan Aguilera,1
Shanghai Masters 2013,215,Thomas Muster,8
Shanghai Masters 2013,215,Michael Chang,7
Shanghai Masters 2013,215,Boris Becker,5
Shanghai Masters 2013,215,Jim Courier,5
Shanghai Masters 2013,215,Sergi Bruguera,2
Shanghai Masters 2013,215,Karel Novacek,1
Shanghai Masters 2013,215,Emilio Sanchez,1
Shanghai Masters 2013,215,Guy Forget,2
Shanghai Masters 2013,215,Pete Sampras,11
Shanghai Masters 2013,215,Goran Ivanisevic,2
Shanghai Masters 2013,215,Michael Stich,2
Shanghai Masters 2013,215,Mikael Pernfors,1
Shanghai Masters 2013,215,Andrei Medvedev,4
Shanghai Masters 2013,215,Roberto Carretero,1
Shanghai Masters 2013,215,Wayne Ferreira,2
Shanghai Masters 2013,215,Thomas Enqvist,3
Shanghai Masters 2013,215,Marcelo Rios,5
Shanghai Masters 2013,215,Alex Corretja,2
Shanghai Masters 2013,215,Chris Woodruff,1
Shanghai Masters 2013,215,Petr Korda,1
Shanghai Masters 2013,215,Carlos Moya,3
Shanghai Masters 2013,215,Albert Costa,1
Shanghai Masters 2013,215,Patrick Rafter,2
Shanghai Masters 2013,215,Richard Krajicek,2
Shanghai Masters 2013,215,Greg Rusedski,1
Shanghai Masters 2013,215,Mark Philippoussis,1
Shanghai Masters 2013,215,Gustavo Kuerten,5
Shanghai Masters 2013,215,Thomas Johansson,1
Shanghai Masters 2013,215,Cedric Pioline,1
Shanghai Masters 2013,215,Magnus Norman,1
Shanghai Masters 2013,215,Marat Safin,5
Shanghai Masters 2013,215,Juan Carlos Ferrero,4
Shanghai Masters 2013,215,Albert Portas,1
Shanghai Masters 2013,215,Andrei Pavel,1
Shanghai Masters 2013,215,Tommy Haas,1
Shanghai Masters 2013,215,Sebastien Grosjean,1
Shanghai Masters 2013,215,Lleyton Hewitt,2
Shanghai Masters 2013,215,Roger Federer,21
Shanghai Masters 2013,215,Guillermo Canas,1
Shanghai Masters 2013,215,Felix Mantilla,1
Shanghai Masters 2013,215,Guillermo Coria,2
Shanghai Masters 2013,215,Andy Roddick,5
