year,id,winner_name,wins,rank,wins_lbl
Madrid Masters 2008,170,Boris Becker,5,7, 5
Madrid Masters 2008,170,Jim Courier,5,8, 5
Madrid Masters 2008,170,Pete Sampras,11,4, 11
Madrid Masters 2008,170,Andrei Medvedev,4,13, 4
Madrid Masters 2008,170,Marcelo Rios,5,9, 5
Madrid Masters 2008,170,Gustavo Kuerten,5,10, 5
Madrid Masters 2008,170,Marat Safin,5,11, 5
Madrid Masters 2008,170,Juan Carlos Ferrero,4,14, 4
Madrid Masters 2008,170,Roger Federer,14,2, 14
Madrid Masters 2008,170,Andy Roddick,4,15, 4
Madrid Masters 2008,170,Rafael Nadal,12,3, 12
Paris Masters 2008,171,Stefan Edberg,4,12, 4
Paris Masters 2008,171,Andre Agassi,17,1, 17
Paris Masters 2008,171,Thomas Muster,8,5, 8
Paris Masters 2008,171,Michael Chang,7,6, 7
Paris Masters 2008,171,Boris Becker,5,7, 5
Paris Masters 2008,171,Jim Courier,5,8, 5
Paris Masters 2008,171,Pete Sampras,11,4, 11
Paris Masters 2008,171,Andrei Medvedev,4,13, 4
Paris Masters 2008,171,Marcelo Rios,5,9, 5
Paris Masters 2008,171,Gustavo Kuerten,5,10, 5
Paris Masters 2008,171,Marat Safin,5,11, 5
Paris Masters 2008,171,Juan Carlos Ferrero,4,14, 4
Paris Masters 2008,171,Roger Federer,14,2, 14
Paris Masters 2008,171,Andy Roddick,4,15, 4
Paris Masters 2008,171,Rafael Nadal,12,3, 12
Indian Wells Masters 2009,172,Stefan Edberg,4,12, 4
Indian Wells Masters 2009,172,Andre Agassi,17,1, 17
Indian Wells Masters 2009,172,Thomas Muster,8,5, 8
Indian Wells Masters 2009,172,Michael Chang,7,6, 7
Indian Wells Masters 2009,172,Boris Becker,5,7, 5
Indian Wells Masters 2009,172,Jim Courier,5,8, 5
Indian Wells Masters 2009,172,Pete Sampras,11,4, 11
Indian Wells Masters 2009,172,Andrei Medvedev,4,13, 4
Indian Wells Masters 2009,172,Marcelo Rios,5,9, 5
Indian Wells Masters 2009,172,Gustavo Kuerten,5,10, 5
Indian Wells Masters 2009,172,Marat Safin,5,11, 5
Indian Wells Masters 2009,172,Juan Carlos Ferrero,4,14, 4
Indian Wells Masters 2009,172,Roger Federer,14,2, 14
Indian Wells Masters 2009,172,Andy Roddick,4,15, 4
Indian Wells Masters 2009,172,Rafael Nadal,13,3, 13
Miami Masters 2009,173,Stefan Edberg,4,12, 4
Miami Masters 2009,173,Andre Agassi,17,1, 17
Miami Masters 2009,173,Thomas Muster,8,5, 8
Miami Masters 2009,173,Michael Chang,7,6, 7
Miami Masters 2009,173,Boris Becker,5,7, 5
Miami Masters 2009,173,Jim Courier,5,8, 5
Miami Masters 2009,173,Pete Sampras,11,4, 11
Miami Masters 2009,173,Andrei Medvedev,4,13, 4
Miami Masters 2009,173,Marcelo Rios,5,9, 5
Miami Masters 2009,173,Gustavo Kuerten,5,10, 5
Miami Masters 2009,173,Marat Safin,5,11, 5
Miami Masters 2009,173,Juan Carlos Ferrero,4,14, 4
Miami Masters 2009,173,Roger Federer,14,2, 14
Miami Masters 2009,173,Andy Roddick,4,15, 4
Miami Masters 2009,173,Rafael Nadal,13,3, 13
Monte Carlo Masters 2009,174,Stefan Edberg,4,12, 4
Monte Carlo Masters 2009,174,Andre Agassi,17,1, 17
Monte Carlo Masters 2009,174,Thomas Muster,8,5, 8
Monte Carlo Masters 2009,174,Michael Chang,7,6, 7
Monte Carlo Masters 2009,174,Boris Becker,5,7, 5
Monte Carlo Masters 2009,174,Jim Courier,5,8, 5
Monte Carlo Masters 2009,174,Pete Sampras,11,4, 11
Monte Carlo Masters 2009,174,Andrei Medvedev,4,13, 4
Monte Carlo Masters 2009,174,Marcelo Rios,5,9, 5
Monte Carlo Masters 2009,174,Gustavo Kuerten,5,10, 5
Monte Carlo Masters 2009,174,Marat Safin,5,11, 5
Monte Carlo Masters 2009,174,Juan Carlos Ferrero,4,14, 4
Monte Carlo Masters 2009,174,Roger Federer,14,2, 14
Monte Carlo Masters 2009,174,Andy Roddick,4,15, 4
Monte Carlo Masters 2009,174,Rafael Nadal,14,3, 14
Rome Masters 2009,175,Stefan Edberg,4,12, 4
Rome Masters 2009,175,Andre Agassi,17,1, 17
Rome Masters 2009,175,Thomas Muster,8,5, 8
Rome Masters 2009,175,Michael Chang,7,6, 7
Rome Masters 2009,175,Boris Becker,5,7, 5
Rome Masters 2009,175,Jim Courier,5,8, 5
Rome Masters 2009,175,Pete Sampras,11,4, 11
Rome Masters 2009,175,Andrei Medvedev,4,13, 4
Rome Masters 2009,175,Marcelo Rios,5,9, 5
Rome Masters 2009,175,Gustavo Kuerten,5,10, 5
Rome Masters 2009,175,Marat Safin,5,11, 5
Rome Masters 2009,175,Juan Carlos Ferrero,4,14, 4
Rome Masters 2009,175,Roger Federer,14,3, 14
Rome Masters 2009,175,Andy Roddick,4,15, 4
Rome Masters 2009,175,Rafael Nadal,15,2, 15
Madrid Masters 2009,176,Stefan Edberg,4,12, 4
Madrid Masters 2009,176,Andre Agassi,17,1, 17
Madrid Masters 2009,176,Thomas Muster,8,5, 8
Madrid Masters 2009,176,Michael Chang,7,6, 7
Madrid Masters 2009,176,Boris Becker,5,7, 5
Madrid Masters 2009,176,Jim Courier,5,8, 5
Madrid Masters 2009,176,Pete Sampras,11,4, 11
Madrid Masters 2009,176,Andrei Medvedev,4,13, 4
Madrid Masters 2009,176,Marcelo Rios,5,9, 5
Madrid Masters 2009,176,Gustavo Kuerten,5,10, 5
Madrid Masters 2009,176,Marat Safin,5,11, 5
Madrid Masters 2009,176,Juan Carlos Ferrero,4,14, 4
Madrid Masters 2009,176,Roger Federer,15,2, 15
Madrid Masters 2009,176,Andy Roddick,4,15, 4
Madrid Masters 2009,176,Rafael Nadal,15,3, 15
Canada Masters 2009,177,Stefan Edberg,4,12, 4
Canada Masters 2009,177,Andre Agassi,17,1, 17
Canada Masters 2009,177,Thomas Muster,8,5, 8
Canada Masters 2009,177,Michael Chang,7,6, 7
Canada Masters 2009,177,Boris Becker,5,7, 5
Canada Masters 2009,177,Jim Courier,5,8, 5
Canada Masters 2009,177,Pete Sampras,11,4, 11
Canada Masters 2009,177,Andrei Medvedev,4,13, 4
Canada Masters 2009,177,Marcelo Rios,5,9, 5
Canada Masters 2009,177,Gustavo Kuerten,5,10, 5
Canada Masters 2009,177,Marat Safin,5,11, 5
Canada Masters 2009,177,Juan Carlos Ferrero,4,14, 4
Canada Masters 2009,177,Roger Federer,15,2, 15
Canada Masters 2009,177,Andy Roddick,4,15, 4
Canada Masters 2009,177,Rafael Nadal,15,3, 15
Cincinnati Masters 2009,178,Stefan Edberg,4,12, 4
Cincinnati Masters 2009,178,Andre Agassi,17,1, 17
Cincinnati Masters 2009,178,Thomas Muster,8,5, 8
Cincinnati Masters 2009,178,Michael Chang,7,6, 7
Cincinnati Masters 2009,178,Boris Becker,5,7, 5
Cincinnati Masters 2009,178,Jim Courier,5,8, 5
Cincinnati Masters 2009,178,Pete Sampras,11,4, 11
Cincinnati Masters 2009,178,Andrei Medvedev,4,13, 4
Cincinnati Masters 2009,178,Marcelo Rios,5,9, 5
Cincinnati Masters 2009,178,Gustavo Kuerten,5,10, 5
Cincinnati Masters 2009,178,Marat Safin,5,11, 5
Cincinnati Masters 2009,178,Juan Carlos Ferrero,4,14, 4
Cincinnati Masters 2009,178,Roger Federer,16,2, 16
Cincinnati Masters 2009,178,Andy Roddick,4,15, 4
Cincinnati Masters 2009,178,Rafael Nadal,15,3, 15
Shanghai Masters 2009,179,Stefan Edberg,4,12, 4
Shanghai Masters 2009,179,Andre Agassi,17,1, 17
Shanghai Masters 2009,179,Thomas Muster,8,5, 8
Shanghai Masters 2009,179,Michael Chang,7,6, 7
Shanghai Masters 2009,179,Boris Becker,5,7, 5
Shanghai Masters 2009,179,Jim Courier,5,8, 5
Shanghai Masters 2009,179,Pete Sampras,11,4, 11
Shanghai Masters 2009,179,Andrei Medvedev,4,13, 4
Shanghai Masters 2009,179,Marcelo Rios,5,9, 5
Shanghai Masters 2009,179,Gustavo Kuerten,5,10, 5
Shanghai Masters 2009,179,Marat Safin,5,11, 5
Shanghai Masters 2009,179,Juan Carlos Ferrero,4,14, 4
Shanghai Masters 2009,179,Roger Federer,16,2, 16
Shanghai Masters 2009,179,Andy Roddick,4,15, 4
Shanghai Masters 2009,179,Rafael Nadal,15,3, 15
Paris Masters 2009,180,Stefan Edberg,4,13, 4
Paris Masters 2009,180,Andre Agassi,17,1, 17
Paris Masters 2009,180,Thomas Muster,8,5, 8
Paris Masters 2009,180,Michael Chang,7,6, 7
Paris Masters 2009,180,Boris Becker,5,7, 5
Paris Masters 2009,180,Jim Courier,5,8, 5
Paris Masters 2009,180,Pete Sampras,11,4, 11
Paris Masters 2009,180,Andrei Medvedev,4,14, 4
Paris Masters 2009,180,Marcelo Rios,5,9, 5
Paris Masters 2009,180,Gustavo Kuerten,5,10, 5
Paris Masters 2009,180,Marat Safin,5,11, 5
Paris Masters 2009,180,Juan Carlos Ferrero,4,15, 4
Paris Masters 2009,180,Roger Federer,16,2, 16
Paris Masters 2009,180,Rafael Nadal,15,3, 15
Paris Masters 2009,180,Novak Djokovic,5,12, 5
Indian Wells Masters 2010,181,Stefan Edberg,4,13, 4
Indian Wells Masters 2010,181,Andre Agassi,17,1, 17
Indian Wells Masters 2010,181,Thomas Muster,8,5, 8
Indian Wells Masters 2010,181,Michael Chang,7,6, 7
Indian Wells Masters 2010,181,Boris Becker,5,7, 5
Indian Wells Masters 2010,181,Jim Courier,5,8, 5
Indian Wells Masters 2010,181,Pete Sampras,11,4, 11
Indian Wells Masters 2010,181,Andrei Medvedev,4,14, 4
Indian Wells Masters 2010,181,Marcelo Rios,5,9, 5
Indian Wells Masters 2010,181,Gustavo Kuerten,5,10, 5
Indian Wells Masters 2010,181,Marat Safin,5,11, 5
Indian Wells Masters 2010,181,Juan Carlos Ferrero,4,15, 4
Indian Wells Masters 2010,181,Roger Federer,16,2, 16
Indian Wells Masters 2010,181,Rafael Nadal,15,3, 15
Indian Wells Masters 2010,181,Novak Djokovic,5,12, 5
Miami Masters 2010,182,Stefan Edberg,4,14, 4
Miami Masters 2010,182,Andre Agassi,17,1, 17
Miami Masters 2010,182,Thomas Muster,8,5, 8
Miami Masters 2010,182,Michael Chang,7,6, 7
Miami Masters 2010,182,Boris Becker,5,7, 5
Miami Masters 2010,182,Jim Courier,5,8, 5
Miami Masters 2010,182,Pete Sampras,11,4, 11
Miami Masters 2010,182,Andrei Medvedev,4,15, 4
Miami Masters 2010,182,Marcelo Rios,5,9, 5
Miami Masters 2010,182,Gustavo Kuerten,5,10, 5
Miami Masters 2010,182,Marat Safin,5,11, 5
Miami Masters 2010,182,Roger Federer,16,2, 16
Miami Masters 2010,182,Andy Roddick,5,12, 5
Miami Masters 2010,182,Rafael Nadal,15,3, 15
Miami Masters 2010,182,Novak Djokovic,5,13, 5
Monte Carlo Masters 2010,183,Stefan Edberg,4,14, 4
Monte Carlo Masters 2010,183,Andre Agassi,17,1, 17
Monte Carlo Masters 2010,183,Thomas Muster,8,5, 8
Monte Carlo Masters 2010,183,Michael Chang,7,6, 7
Monte Carlo Masters 2010,183,Boris Becker,5,7, 5
Monte Carlo Masters 2010,183,Jim Courier,5,8, 5
Monte Carlo Masters 2010,183,Pete Sampras,11,4, 11
Monte Carlo Masters 2010,183,Andrei Medvedev,4,15, 4
Monte Carlo Masters 2010,183,Marcelo Rios,5,9, 5
Monte Carlo Masters 2010,183,Gustavo Kuerten,5,10, 5
Monte Carlo Masters 2010,183,Marat Safin,5,11, 5
Monte Carlo Masters 2010,183,Roger Federer,16,2, 16
Monte Carlo Masters 2010,183,Andy Roddick,5,12, 5
Monte Carlo Masters 2010,183,Rafael Nadal,16,3, 16
Monte Carlo Masters 2010,183,Novak Djokovic,5,13, 5
Rome Masters 2010,184,Stefan Edberg,4,14, 4
Rome Masters 2010,184,Andre Agassi,17,1, 17
Rome Masters 2010,184,Thomas Muster,8,5, 8
Rome Masters 2010,184,Michael Chang,7,6, 7
Rome Masters 2010,184,Boris Becker,5,7, 5
Rome Masters 2010,184,Jim Courier,5,8, 5
Rome Masters 2010,184,Pete Sampras,11,4, 11
Rome Masters 2010,184,Andrei Medvedev,4,15, 4
Rome Masters 2010,184,Marcelo Rios,5,9, 5
Rome Masters 2010,184,Gustavo Kuerten,5,10, 5
Rome Masters 2010,184,Marat Safin,5,11, 5
Rome Masters 2010,184,Roger Federer,16,3, 16
Rome Masters 2010,184,Andy Roddick,5,12, 5
Rome Masters 2010,184,Rafael Nadal,17,2, 17
Rome Masters 2010,184,Novak Djokovic,5,13, 5
Madrid Masters 2010,185,Stefan Edberg,4,14, 4
Madrid Masters 2010,185,Andre Agassi,17,2, 17
Madrid Masters 2010,185,Thomas Muster,8,5, 8
Madrid Masters 2010,185,Michael Chang,7,6, 7
Madrid Masters 2010,185,Boris Becker,5,7, 5
Madrid Masters 2010,185,Jim Courier,5,8, 5
Madrid Masters 2010,185,Pete Sampras,11,4, 11
Madrid Masters 2010,185,Andrei Medvedev,4,15, 4
Madrid Masters 2010,185,Marcelo Rios,5,9, 5
Madrid Masters 2010,185,Gustavo Kuerten,5,10, 5
Madrid Masters 2010,185,Marat Safin,5,11, 5
Madrid Masters 2010,185,Roger Federer,16,3, 16
Madrid Masters 2010,185,Andy Roddick,5,12, 5
Madrid Masters 2010,185,Rafael Nadal,18,1, 18
Madrid Masters 2010,185,Novak Djokovic,5,13, 5
Canada Masters 2010,186,Stefan Edberg,4,15, 4
Canada Masters 2010,186,Andre Agassi,17,2, 17
Canada Masters 2010,186,Thomas Muster,8,5, 8
Canada Masters 2010,186,Michael Chang,7,6, 7
Canada Masters 2010,186,Boris Becker,5,7, 5
Canada Masters 2010,186,Jim Courier,5,8, 5
Canada Masters 2010,186,Pete Sampras,11,4, 11
Canada Masters 2010,186,Marcelo Rios,5,9, 5
Canada Masters 2010,186,Gustavo Kuerten,5,10, 5
Canada Masters 2010,186,Marat Safin,5,11, 5
Canada Masters 2010,186,Roger Federer,16,3, 16
Canada Masters 2010,186,Andy Roddick,5,12, 5
Canada Masters 2010,186,Rafael Nadal,18,1, 18
Canada Masters 2010,186,Novak Djokovic,5,13, 5
Canada Masters 2010,186,Andy Murray,5,14, 5
Cincinnati Masters 2010,187,Stefan Edberg,4,15, 4
Cincinnati Masters 2010,187,Andre Agassi,17,2, 17
Cincinnati Masters 2010,187,Thomas Muster,8,5, 8
Cincinnati Masters 2010,187,Michael Chang,7,6, 7
Cincinnati Masters 2010,187,Boris Becker,5,7, 5
Cincinnati Masters 2010,187,Jim Courier,5,8, 5
Cincinnati Masters 2010,187,Pete Sampras,11,4, 11
Cincinnati Masters 2010,187,Marcelo Rios,5,9, 5
Cincinnati Masters 2010,187,Gustavo Kuerten,5,10, 5
Cincinnati Masters 2010,187,Marat Safin,5,11, 5
Cincinnati Masters 2010,187,Roger Federer,17,3, 17
Cincinnati Masters 2010,187,Andy Roddick,5,12, 5
Cincinnati Masters 2010,187,Rafael Nadal,18,1, 18
Cincinnati Masters 2010,187,Novak Djokovic,5,13, 5
Cincinnati Masters 2010,187,Andy Murray,5,14, 5
Shanghai Masters 2010,188,Stefan Edberg,4,15, 4
Shanghai Masters 2010,188,Andre Agassi,17,2, 17
Shanghai Masters 2010,188,Thomas Muster,8,5, 8
Shanghai Masters 2010,188,Michael Chang,7,6, 7
Shanghai Masters 2010,188,Boris Becker,5,8, 5
Shanghai Masters 2010,188,Jim Courier,5,9, 5
Shanghai Masters 2010,188,Pete Sampras,11,4, 11
Shanghai Masters 2010,188,Marcelo Rios,5,10, 5
Shanghai Masters 2010,188,Gustavo Kuerten,5,11, 5
Shanghai Masters 2010,188,Marat Safin,5,12, 5
Shanghai Masters 2010,188,Roger Federer,17,3, 17
Shanghai Masters 2010,188,Andy Roddick,5,13, 5
Shanghai Masters 2010,188,Rafael Nadal,18,1, 18
Shanghai Masters 2010,188,Novak Djokovic,5,14, 5
Shanghai Masters 2010,188,Andy Murray,6,7, 6
Paris Masters 2010,189,Stefan Edberg,4,15, 4
Paris Masters 2010,189,Andre Agassi,17,2, 17
Paris Masters 2010,189,Thomas Muster,8,5, 8
Paris Masters 2010,189,Michael Chang,7,6, 7
Paris Masters 2010,189,Boris Becker,5,8, 5
Paris Masters 2010,189,Jim Courier,5,9, 5
Paris Masters 2010,189,Pete Sampras,11,4, 11
Paris Masters 2010,189,Marcelo Rios,5,10, 5
Paris Masters 2010,189,Gustavo Kuerten,5,11, 5
Paris Masters 2010,189,Marat Safin,5,12, 5
Paris Masters 2010,189,Roger Federer,17,3, 17
Paris Masters 2010,189,Andy Roddick,5,13, 5
Paris Masters 2010,189,Rafael Nadal,18,1, 18
Paris Masters 2010,189,Novak Djokovic,5,14, 5
Paris Masters 2010,189,Andy Murray,6,7, 6
Indian Wells Masters 2011,190,Stefan Edberg,4,15, 4
Indian Wells Masters 2011,190,Andre Agassi,17,2, 17
Indian Wells Masters 2011,190,Thomas Muster,8,5, 8
Indian Wells Masters 2011,190,Michael Chang,7,6, 7
Indian Wells Masters 2011,190,Boris Becker,5,9, 5
Indian Wells Masters 2011,190,Jim Courier,5,10, 5
Indian Wells Masters 2011,190,Pete Sampras,11,4, 11
Indian Wells Masters 2011,190,Marcelo Rios,5,11, 5
Indian Wells Masters 2011,190,Gustavo Kuerten,5,12, 5
Indian Wells Masters 2011,190,Marat Safin,5,13, 5
Indian Wells Masters 2011,190,Roger Federer,17,3, 17
Indian Wells Masters 2011,190,Andy Roddick,5,14, 5
Indian Wells Masters 2011,190,Rafael Nadal,18,1, 18
Indian Wells Masters 2011,190,Novak Djokovic,6,7, 6
Indian Wells Masters 2011,190,Andy Murray,6,8, 6
Miami Masters 2011,191,Stefan Edberg,4,15, 4
Miami Masters 2011,191,Andre Agassi,17,2, 17
Miami Masters 2011,191,Thomas Muster,8,5, 8
Miami Masters 2011,191,Michael Chang,7,6, 7
Miami Masters 2011,191,Boris Becker,5,9, 5
Miami Masters 2011,191,Jim Courier,5,10, 5
Miami Masters 2011,191,Pete Sampras,11,4, 11
Miami Masters 2011,191,Marcelo Rios,5,11, 5
Miami Masters 2011,191,Gustavo Kuerten,5,12, 5
Miami Masters 2011,191,Marat Safin,5,13, 5
Miami Masters 2011,191,Roger Federer,17,3, 17
Miami Masters 2011,191,Andy Roddick,5,14, 5
Miami Masters 2011,191,Rafael Nadal,18,1, 18
Miami Masters 2011,191,Novak Djokovic,7,7, 7
Miami Masters 2011,191,Andy Murray,6,8, 6
Monte Carlo Masters 2011,192,Stefan Edberg,4,15, 4
Monte Carlo Masters 2011,192,Andre Agassi,17,2, 17
Monte Carlo Masters 2011,192,Thomas Muster,8,5, 8
Monte Carlo Masters 2011,192,Michael Chang,7,6, 7
Monte Carlo Masters 2011,192,Boris Becker,5,9, 5
Monte Carlo Masters 2011,192,Jim Courier,5,10, 5
Monte Carlo Masters 2011,192,Pete Sampras,11,4, 11
Monte Carlo Masters 2011,192,Marcelo Rios,5,11, 5
Monte Carlo Masters 2011,192,Gustavo Kuerten,5,12, 5
Monte Carlo Masters 2011,192,Marat Safin,5,13, 5
Monte Carlo Masters 2011,192,Roger Federer,17,3, 17
Monte Carlo Masters 2011,192,Andy Roddick,5,14, 5
Monte Carlo Masters 2011,192,Rafael Nadal,19,1, 19
Monte Carlo Masters 2011,192,Novak Djokovic,7,7, 7
Monte Carlo Masters 2011,192,Andy Murray,6,8, 6
Madrid Masters 2011,193,Stefan Edberg,4,15, 4
Madrid Masters 2011,193,Andre Agassi,17,2, 17
Madrid Masters 2011,193,Thomas Muster,8,5, 8
Madrid Masters 2011,193,Michael Chang,7,7, 7
Madrid Masters 2011,193,Boris Becker,5,9, 5
Madrid Masters 2011,193,Jim Courier,5,10, 5
Madrid Masters 2011,193,Pete Sampras,11,4, 11
Madrid Masters 2011,193,Marcelo Rios,5,11, 5
Madrid Masters 2011,193,Gustavo Kuerten,5,12, 5
Madrid Masters 2011,193,Marat Safin,5,13, 5
Madrid Masters 2011,193,Roger Federer,17,3, 17
Madrid Masters 2011,193,Andy Roddick,5,14, 5
Madrid Masters 2011,193,Rafael Nadal,19,1, 19
Madrid Masters 2011,193,Novak Djokovic,8,6, 8
Madrid Masters 2011,193,Andy Murray,6,8, 6
Rome Masters 2011,194,Stefan Edberg,4,15, 4
Rome Masters 2011,194,Andre Agassi,17,2, 17
Rome Masters 2011,194,Thomas Muster,8,6, 8
Rome Masters 2011,194,Michael Chang,7,7, 7
Rome Masters 2011,194,Boris Becker,5,9, 5
Rome Masters 2011,194,Jim Courier,5,10, 5
Rome Masters 2011,194,Pete Sampras,11,4, 11
Rome Masters 2011,194,Marcelo Rios,5,11, 5
Rome Masters 2011,194,Gustavo Kuerten,5,12, 5
Rome Masters 2011,194,Marat Safin,5,13, 5
Rome Masters 2011,194,Roger Federer,17,3, 17
Rome Masters 2011,194,Andy Roddick,5,14, 5
Rome Masters 2011,194,Rafael Nadal,19,1, 19
Rome Masters 2011,194,Novak Djokovic,9,5, 9
Rome Masters 2011,194,Andy Murray,6,8, 6
Canada Masters 2011,195,Stefan Edberg,4,15, 4
Canada Masters 2011,195,Andre Agassi,17,2, 17
Canada Masters 2011,195,Thomas Muster,8,6, 8
Canada Masters 2011,195,Michael Chang,7,7, 7
Canada Masters 2011,195,Boris Becker,5,9, 5
Canada Masters 2011,195,Jim Courier,5,10, 5
Canada Masters 2011,195,Pete Sampras,11,4, 11
Canada Masters 2011,195,Marcelo Rios,5,11, 5
Canada Masters 2011,195,Gustavo Kuerten,5,12, 5
Canada Masters 2011,195,Marat Safin,5,13, 5
Canada Masters 2011,195,Roger Federer,17,3, 17
Canada Masters 2011,195,Andy Roddick,5,14, 5
Canada Masters 2011,195,Rafael Nadal,19,1, 19
Canada Masters 2011,195,Novak Djokovic,10,5, 10
Canada Masters 2011,195,Andy Murray,6,8, 6
Cincinnati Masters 2011,196,Stefan Edberg,4,15, 4
Cincinnati Masters 2011,196,Andre Agassi,17,2, 17
Cincinnati Masters 2011,196,Thomas Muster,8,6, 8
Cincinnati Masters 2011,196,Michael Chang,7,7, 7
Cincinnati Masters 2011,196,Boris Becker,5,9, 5
Cincinnati Masters 2011,196,Jim Courier,5,10, 5
Cincinnati Masters 2011,196,Pete Sampras,11,4, 11
Cincinnati Masters 2011,196,Marcelo Rios,5,11, 5
Cincinnati Masters 2011,196,Gustavo Kuerten,5,12, 5
Cincinnati Masters 2011,196,Marat Safin,5,13, 5
Cincinnati Masters 2011,196,Roger Federer,17,3, 17
Cincinnati Masters 2011,196,Andy Roddick,5,14, 5
Cincinnati Masters 2011,196,Rafael Nadal,19,1, 19
Cincinnati Masters 2011,196,Novak Djokovic,10,5, 10
Cincinnati Masters 2011,196,Andy Murray,7,8, 7
Shanghai Masters 2011,197,Stefan Edberg,4,15, 4
Shanghai Masters 2011,197,Andre Agassi,17,2, 17
Shanghai Masters 2011,197,Thomas Muster,8,6, 8
Shanghai Masters 2011,197,Michael Chang,7,8, 7
Shanghai Masters 2011,197,Boris Becker,5,9, 5
Shanghai Masters 2011,197,Jim Courier,5,10, 5
Shanghai Masters 2011,197,Pete Sampras,11,4, 11
Shanghai Masters 2011,197,Marcelo Rios,5,11, 5
Shanghai Masters 2011,197,Gustavo Kuerten,5,12, 5
Shanghai Masters 2011,197,Marat Safin,5,13, 5
Shanghai Masters 2011,197,Roger Federer,17,3, 17
Shanghai Masters 2011,197,Andy Roddick,5,14, 5
Shanghai Masters 2011,197,Rafael Nadal,19,1, 19
Shanghai Masters 2011,197,Novak Djokovic,10,5, 10
Shanghai Masters 2011,197,Andy Murray,8,7, 8
Paris Masters 2011,198,Stefan Edberg,4,15, 4
Paris Masters 2011,198,Andre Agassi,17,3, 17
Paris Masters 2011,198,Thomas Muster,8,6, 8
Paris Masters 2011,198,Michael Chang,7,8, 7
Paris Masters 2011,198,Boris Becker,5,9, 5
Paris Masters 2011,198,Jim Courier,5,10, 5
Paris Masters 2011,198,Pete Sampras,11,4, 11
Paris Masters 2011,198,Marcelo Rios,5,11, 5
Paris Masters 2011,198,Gustavo Kuerten,5,12, 5
Paris Masters 2011,198,Marat Safin,5,13, 5
Paris Masters 2011,198,Roger Federer,18,2, 18
Paris Masters 2011,198,Andy Roddick,5,14, 5
Paris Masters 2011,198,Rafael Nadal,19,1, 19
Paris Masters 2011,198,Novak Djokovic,10,5, 10
Paris Masters 2011,198,Andy Murray,8,7, 8
Indian Wells Masters 2012,199,Stefan Edberg,4,15, 4
Indian Wells Masters 2012,199,Andre Agassi,17,3, 17
Indian Wells Masters 2012,199,Thomas Muster,8,6, 8
Indian Wells Masters 2012,199,Michael Chang,7,8, 7
Indian Wells Masters 2012,199,Boris Becker,5,9, 5
Indian Wells Masters 2012,199,Jim Courier,5,10, 5
Indian Wells Masters 2012,199,Pete Sampras,11,4, 11
Indian Wells Masters 2012,199,Marcelo Rios,5,11, 5
Indian Wells Masters 2012,199,Gustavo Kuerten,5,12, 5
Indian Wells Masters 2012,199,Marat Safin,5,13, 5
Indian Wells Masters 2012,199,Roger Federer,19,1, 19
Indian Wells Masters 2012,199,Andy Roddick,5,14, 5
Indian Wells Masters 2012,199,Rafael Nadal,19,2, 19
Indian Wells Masters 2012,199,Novak Djokovic,10,5, 10
Indian Wells Masters 2012,199,Andy Murray,8,7, 8
Miami Masters 2012,200,Stefan Edberg,4,15, 4
Miami Masters 2012,200,Andre Agassi,17,3, 17
Miami Masters 2012,200,Thomas Muster,8,6, 8
Miami Masters 2012,200,Michael Chang,7,8, 7
Miami Masters 2012,200,Boris Becker,5,9, 5
Miami Masters 2012,200,Jim Courier,5,10, 5
Miami Masters 2012,200,Pete Sampras,11,4, 11
Miami Masters 2012,200,Marcelo Rios,5,11, 5
Miami Masters 2012,200,Gustavo Kuerten,5,12, 5
